sample1	sample2	chr	start	end	different	Nsnp
C02/PG0053-C/ERR019067	C06/PG0069-C/ERR019055	11	301858	622809	1	147
C02/PG0053-C/ERR019067	C06/PG0069-C/ERR019055	11	627825	973647	0	161
C02/PG0053-C/ERR019067	C06/PG0069-C/ERR019055	11	981197	1934044	1	505
C02/PG0053-C/ERR019067	C06/PG0069-C/ERR019055	12	60587	1395047	0	531
C02/PG0053-C/ERR019067	C06/PG0069-C/ERR019055	12	1398531	1411651	1	8
C02/PG0053-C/ERR019067	C06/PG0069-C/ERR019055	12	1412907	2162878	0	410
C02/PG0053-C/ERR019067	C06/PG0069-C/ERR019055	13	92637	2787498	0	1418
C02/PG0053-C/ERR019067	C06/PG0069-C/ERR019055	14	36236	1441486	1	772
C02/PG0053-C/ERR019067	C06/PG0069-C/ERR019055	14	1450549	1927032	0	266
C02/PG0053-C/ERR019067	C06/PG0069-C/ERR019055	14	1932778	2061817	1	90
C02/PG0053-C/ERR019067	C06/PG0069-C/ERR019055	14	2070633	2217547	0	59
C02/PG0053-C/ERR019067	C06/PG0069-C/ERR019055	14	2222114	2314031	1	42
C02/PG0053-C/ERR019067	C06/PG0069-C/ERR019055	14	2316005	3254381	0	603
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	1	95518	341183	0	149
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	1	345066	574270	1	249
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	2	109073	346718	0	168
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	2	360156	861650	1	363
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	3	74346	1001448	0	620
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	4	91950	520970	1	472
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	4	525218	1006336	0	417
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	4	1011796	1141383	1	218
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	5	38911	398359	0	253
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	5	400196	1321348	1	567
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	6	72627	242009	1	93
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	6	244584	569238	0	160
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	6	571889	1057207	1	291
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	6	1059449	1294070	0	183
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	7	77258	706335	1	734
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	7	712909	1138335	0	275
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	7	1142799	1268573	1	106
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	7	1280921	1380100	0	51
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	8	74385	427414	0	224
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	8	467341	469091	1	9
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	8	470004	1363564	0	657
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	9	80852	886918	1	444
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	9	890682	978097	0	46
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	9	990501	1473413	1	648
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	10	70764	278004	0	106
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	10	280625	675547	1	212
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	10	678480	795777	0	54
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	10	800556	1217300	1	187
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	10	1220995	1571687	0	550
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	11	111204	304488	1	106
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	11	306844	481471	0	86
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	11	484039	518035	1	18
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	11	524095	1008835	0	226
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	11	1017187	1303406	1	168
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	11	1306843	1934044	0	312
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	12	60587	921491	0	394
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	12	1107393	1395047	1	137
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	12	1398531	2162878	0	418
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	13	92637	2787498	0	1418
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	14	36236	221707	0	132
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	14	231253	1441486	1	640
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	14	1450549	1927032	0	266
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	14	1932778	2217547	1	149
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	14	2222114	2313295	0	41
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	14	2314031	2916090	1	311
C02/PG0053-C/ERR019067	C07/PG0070-C/ERR019056	14	2920911	3254381	0	293
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	1	95518	341183	0	149
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	1	345066	574270	1	249
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	2	109073	346718	0	168
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	2	360156	861650	1	363
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	3	74346	1001448	0	620
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	4	91950	1141383	0	1107
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	5	38911	1321348	1	820
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	6	72627	1294070	1	727
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	7	77258	775958	0	774
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	7	780294	1138335	1	235
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	7	1142799	1265890	0	104
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	7	1266629	1380100	1	53
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	8	74385	427414	0	224
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	8	467341	469091	1	9
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	8	470004	1363564	0	657
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	9	80852	1473413	1	1138
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	10	70764	675547	1	318
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	10	678480	795777	0	54
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	10	800556	1217300	1	187
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	10	1220995	1571687	0	550
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	11	111204	274971	0	93
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	11	279864	304488	1	13
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	11	306844	1008835	0	330
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	11	1017187	1173924	1	84
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	11	1178698	1439931	0	136
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	11	1444265	1817984	1	208
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	11	1825775	1934044	0	52
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	12	60587	107159	1	26
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	12	114735	921491	0	368
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	12	1107393	1388757	1	136
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	12	1395047	1662508	0	131
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	12	1664468	2162878	1	288
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	13	92637	1260684	0	641
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	13	1264875	1716321	1	202
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	13	1726432	2787498	0	575
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	14	36236	1441486	1	772
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	14	1450549	1927032	0	266
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	14	1932778	2217547	1	149
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	14	2222114	2313295	0	41
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	14	2314031	2317482	1	4
C02/PG0053-C/ERR019067	C08/PG0071-C/ERR019074	14	2318967	3254381	0	600
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	1	95518	341183	1	149
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	1	345066	574270	0	249
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	2	109073	346718	1	168
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	2	360156	861650	0	363
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	3	74346	403257	0	277
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	3	406496	937442	1	313
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	3	941504	1001448	0	30
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	4	91950	1141383	1	1107
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	5	38911	1321348	1	820
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	6	72627	887805	0	463
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	6	891118	897534	1	3
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	6	900813	1294070	0	261
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	7	77258	1138335	1	1009
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	7	1142799	1265890	0	104
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	7	1266629	1380100	1	53
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	8	74385	170411	1	62
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	8	173941	427414	0	162
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	8	467341	469091	1	9
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	8	470004	1363564	0	657
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	9	80852	1157957	0	586
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	9	1167056	1196125	1	11
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	9	1198811	1473413	0	541
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	10	70764	675547	0	318
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	10	678480	795777	1	54
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	10	800556	1128748	0	144
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	10	1129640	1217300	1	43
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	10	1220995	1571687	0	550
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	11	111204	299078	0	103
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	11	301858	1017769	1	336
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	11	1018899	1934044	0	477
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	12	60587	287237	1	101
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	12	307193	921491	0	293
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	12	1107393	1142264	1	31
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	12	1152804	1395047	0	106
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	12	1398531	2162878	1	418
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	13	92637	1030778	0	551
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	13	1048714	1230462	1	79
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	13	1237035	2370774	0	549
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	13	2374603	2381071	1	8
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	13	2385810	2787498	0	231
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	14	36236	1441486	1	772
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	14	1450549	1832739	0	224
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	14	1837834	1932778	1	43
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	14	1935095	2217547	0	148
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	14	2222114	2314031	1	42
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	14	2316005	2385611	0	34
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	14	2387145	2695923	1	158
C02/PG0053-C/ERR019067	C09/PG0072-C/ERR019057	14	2698598	3254381	0	411
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	1	95518	341183	1	149
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	1	345066	574270	0	249
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	2	109073	346718	0	168
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	2	360156	503169	1	66
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	2	510210	861650	0	297
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	3	74346	1001448	1	620
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	4	91950	1141383	0	1107
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	5	38911	134971	1	63
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	5	141732	596259	0	307
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	5	600413	600557	1	3
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	5	601105	1235499	0	379
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	5	1239449	1321348	1	68
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	6	72627	1294070	0	727
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	7	77258	1138335	0	1009
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	7	1142799	1268573	1	106
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	7	1280921	1380100	0	51
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	8	74385	427414	0	224
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	8	467341	469091	1	9
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	8	470004	1363564	0	657
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	9	80852	444686	1	198
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	9	453285	808330	0	206
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	9	812140	978097	1	86
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	9	990501	1473413	0	648
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	10	70764	675547	0	318
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	10	678480	795777	1	54
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	10	800556	1217300	0	187
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	10	1220995	1571687	1	550
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	11	111204	304488	1	106
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	11	306844	780893	0	227
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	11	786455	965255	1	72
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	11	968081	1008835	0	31
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	11	1017187	1070499	1	42
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	11	1074505	1934044	0	438
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	12	60587	921491	0	394
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	12	1107393	1395047	1	137
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	12	1398531	2085927	0	377
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	12	2088586	2162878	1	41
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	13	92637	499821	1	285
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	13	510621	703699	0	85
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	13	714722	2787498	1	1048
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	14	36236	375235	1	206
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	14	376629	1311701	0	520
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	14	1316662	1441486	1	46
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	14	1450549	1793387	0	203
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	14	1796977	1932778	1	64
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	14	1935095	2217547	0	148
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	14	2222114	2630924	1	205
C02/PG0053-C/ERR019067	C10/PG0063-C/ERR019060	14	2635463	3254381	0	440
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	1	95518	341183	1	149
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	1	345066	574270	0	249
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	2	109073	179137	1	40
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	2	183453	346718	0	128
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	2	360156	377666	1	16
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	2	386630	861650	0	347
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	3	74346	1001448	1	620
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	4	91950	1141383	0	1107
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	5	38911	311130	1	184
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	5	315512	1173348	0	503
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	5	1174458	1174506	1	4
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	5	1175206	1321348	0	129
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	6	72627	627141	1	307
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	6	630532	832486	0	129
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	6	835786	1294070	1	291
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	7	77258	818083	1	795
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	7	821950	1049240	0	161
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	7	1056465	1138335	1	53
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	7	1142799	1265890	0	104
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	7	1266629	1335634	1	35
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	7	1348002	1380100	0	18
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	8	74385	427414	0	224
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	8	467341	469091	1	9
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	8	470004	1212779	0	461
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	8	1221638	1363564	1	196
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	9	80852	1473413	1	1138
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	10	70764	308861	0	121
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	10	312095	455957	1	88
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	10	462010	675547	0	109
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	10	678480	682039	1	3
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	10	694899	795777	0	51
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	10	800556	1217300	1	187
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	10	1220995	1571687	0	550
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	11	111204	304488	1	106
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	11	306844	956064	0	295
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	11	960997	1554957	1	315
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	11	1556224	1705678	0	86
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	11	1710823	1934044	1	114
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	12	60587	921491	0	394
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	12	1107393	1395047	1	137
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	12	1398531	1453708	0	42
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	12	1461400	2162878	1	376
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	13	92637	1030778	0	551
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	13	1048714	1074522	1	12
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	13	1080168	1373255	0	121
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	13	1376212	1417179	1	27
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	13	1419239	2381071	0	476
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	13	2385810	2787498	1	231
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	14	36236	1436430	0	770
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	14	1441195	1932778	1	269
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	14	1935095	2217547	0	148
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	14	2222114	2314031	1	42
C02/PG0053-C/ERR019067	C11/PG0064-C/ERR019071	14	2316005	3254381	0	603
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	1	95518	319673	0	141
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	1	325302	341183	1	8
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	1	345066	574270	0	249
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	2	109073	346718	1	168
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	2	360156	861650	0	363
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	3	74346	1001448	0	620
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	4	91950	1141383	0	1107
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	5	38911	245800	0	147
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	5	250751	1321348	1	673
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	6	72627	1091298	0	561
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	6	1098313	1294070	1	166
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	7	77258	933777	0	903
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	7	935471	1056465	1	54
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	7	1058705	1138335	0	52
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	7	1142799	1268573	1	106
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	7	1280921	1380100	0	51
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	8	74385	378558	1	167
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	8	386607	427414	0	57
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	8	467341	469091	1	9
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	8	470004	552699	0	73
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	8	560601	562981	1	6
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	8	565309	1363564	0	578
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	9	80852	165871	0	54
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	9	168300	1473413	1	1084
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	10	70764	675547	0	318
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	10	678480	1217300	1	241
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	10	1220995	1481988	0	490
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	10	1491623	1498878	1	8
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	10	1502632	1571687	0	52
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	11	111204	299078	0	103
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	11	301858	1017769	1	336
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	11	1018899	1934044	0	477
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	12	60587	654996	1	261
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	12	659791	921491	0	133
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	12	1107393	1194571	1	61
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	12	1196311	1395047	0	76
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	12	1398531	2162878	1	418
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	13	92637	483108	1	274
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	13	489194	2787498	0	1144
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	14	36236	975095	0	561
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	14	988078	1441486	1	211
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	14	1450549	1753070	0	176
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	14	1755310	1932778	1	91
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	14	1935095	2000162	0	48
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	14	2004319	2108840	1	62
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	14	2112815	2217547	0	38
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	14	2222114	2314031	1	42
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	14	2316005	2699085	0	194
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	14	2703922	2862049	1	89
C02/PG0053-C/ERR019067	C12/PG0058-C/ERR019063	14	2866225	3254381	0	320
C02/PG0053-C/ERR019067	C13/PG0054-C/ERR019062	1	95518	341183	1	149
C02/PG0053-C/ERR019067	C13/PG0054-C/ERR019062	1	345066	574270	0	249
C02/PG0053-C/ERR019067	C13/PG0054-C/ERR019062	2	109073	346718	0	168
C02/PG0053-C/ERR019067	C13/PG0054-C/ERR019062	2	360156	377666	1	16
C02/PG0053-C/ERR019067	C13/PG0054-C/ERR019062	2	386630	861650	0	347
C02/PG0053-C/ERR019067	C13/PG0054-C/ERR019062	3	74346	1001448	1	620
C02/PG0053-C/ERR019067	C13/PG0054-C/ERR019062	4	91950	1141383	0	1107
C02/PG0053-C/ERR019067	C13/PG0054-C/ERR019062	5	38911	208943	1	127
C02/PG0053-C/ERR019067	C13/PG0054-C/ERR019062	5	213085	1284550	0	659
C02/PG0053-C/ERR019067	C13/PG0054-C/ERR019062	5	1288312	1321348	1	34
C02/PG0053-C/ERR019067	C13/PG0054-C/ERR019062	6	72627	369904	1	155
